0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.43957307532140555,0.47179423118248176,0.6323006167218841,0.22351125092973056,0.03321192823016339,0.1949314236002121,0.46018019726860204,0.46120448042095974,0.7771904446307945,0.022791112737168606,0.4068317185732212,0.1365822565502134,0.7494043967795808,0.04407543053871099,0.9014520850505608,0.6367811697916353,0.8466872758800307,0.7209144923483533,0.38193939461418536,0.39335788223323276,0.8500166448407543,0.15119799796545808,0.015873655890255578,0.1477143562893649,0.06592781948563442,0.12320450119112236,0.5555959974783381,0.875119594455951,0.3043619163770215,0.24167903460711126,0.06486051530737769,0.7662693631866795,0.6301549064412998,0.9910535993592121,0.38702405545255736,0.37087161046628436,0.8188443633168173,0.7418930105739302,0.12874974344975942,0.8972821295169694,0.45877078323866327,0.47126188157286286,0.056374949544575004,0.6713030104155594,0.6325785469778072,0.5194601845337955,0.15469482784684285,0.9131314555779598,0.5293851019243141,0.5758053739160982,0.06681231848403646,0.6175550460644221,0.3583624508955794,0.771376632009862,0.30555612147156275,0.2697845304314672,0.7800590526326779,0.26919929114967145,0.8193088605729013,0.00843049089949699,0.6844548090668783,0.48259280337605903,0.18040841524005602,0.5144641695222524,0.1900787866229423,0.8812469301189083,0.6562413518326836,0.4706209238187631,0.018516886249952513,0.33905622497268517,0.1062513701626181,0.981269766825212,0.977847601605551,0.2724806770276954,0.42110291974545033,0.5716320416437886,0.10336029883191578,0.27714904367688653,0.37333446980451124,0.2074661431259306,0.023209178869723512,0.18672461654849148,0.887414634380212,0.30501273813556207,0.9464016689910932,0.29807533996468805,0.6988055451808278,0.15405461662288422,0.5011817885918403,0.9491190030394213,0.09735163627549859,0.5440553112337365,0.8752969547044378,0.5568693005215191,0.6275283670366115,0.355381037300448,0.9450324217492989,0.10309588351322896,0.08326739867009358,0.018328990411511148
0.2438707652724813,0.5158909269301096,0.7037162358654493,0.9624033326450632,0.0094242626901333,0.9113039355723226,0.26448219244249926,0.7507163857507425,0.16614957483104387,0.36470730453102085,0.9492345753236453,0.259962768298744,0.9045056455276412,0.3900654796743849,0.9698393220391758,0.08209203796570097,0.6746041602218285,0.1042355933433673,0.15735716813568834,0.08670870054905444,0.9383960660887364,0.5207594746680966,0.1637009496219114,0.6237084647325405,0.5085842097390322,0.34876710557324686,0.1240082228777335,0.35087968827511806,0.11831368447287183,0.6827230914474559,0.42086636736508887,0.8037201166471295,0.0389592011158314,0.0653778637693404,0.9281525671864836,0.049133937967813957,0.5453949700448902,0.6251621198268783,0.5409709316896812,0.5968293782213261,0.7405530530012275,0.3852820410810305,0.2956175500051901,0.42098726185434976,0.49573018480502984,0.4653905010012913,0.2516176086833385,0.15846619891380143,0.15382325293967924,0.6737953415015819,0.9544082079204412,0.461754024664528,0.020692314290279623,0.26049947464001544,0.5172194779716425,0.6796780969782265,0.5016895030392308,0.9626719824526908,0.5914078236325319,0.19248240798583982,0.06150610705997739,0.6082804887293372,0.06298574841642535,0.23668480384259494,0.9641609910826834,0.6754940563009663,0.5786315677088484,0.21768226065992746,0.9385313046936998,0.9599938398468848,0.7434441553932964,0.9072127602961917,0.7095330843285482,0.3084107753290698,0.1936273410721442,0.3750215802997978,0.10055575116232718,0.1599198966804135,0.38881919902919415,0.5630178428158653,0.7748328139736587,0.16725180580067067,0.504898120013866,0.04019408546490044,0.029292612570029797,0.5421797238705144,0.45803307514269676,0.17094606068770746,0.40477021385070533,0.8728824737888012,0.7169494991172883,0.9750620617231426,0.0034643009928511104,0.06309718409640519,0.8847361620114333,0.11542594631919545,0.25080697197262614,0.7406550521729762,0.22363104661904354,0.03930563012783006
0.2926323752420211,0.5516902458542,0.9213662664463093,0.7956519553912926,0.5500542976242404,0.7808719576232366,0.30631952965241993,0.35412407569730686,0.9668849897829725,0.8070540892465315,0.5430888669592592,0.6811336325251202,0.06709876503642676,0.471477741584038,0.43725336837182993,0.8943319215413729,0.2886138287514691,0.3840935666579651,0.4228882627140619,0.15347094230244873,0.2934144374937887,0.7808765368931938,0.7906029372651564,0.5604619584625079,0.9710271880517325,0.5888288959972783,0.8265174982327181,0.33525124165027276,0.004017420008827655,0.41842771407175505,0.7754959191189239,0.6595355180162031,0.7440461637187818,0.2106591614718848,0.3107934074078095,0.15291151005922288,0.44361880888907723,0.6751875712495605,0.44888403270674515,0.6091110638909555,0.21079462685687445,0.7442886585732656,0.16638352238276355,0.9021159202895394,0.032739132631617096,0.13664956181939936,0.6671477833034634,0.07931826481929205,0.8150372683940332,0.9180743376207445,0.7945329286961702,0.5787908062268186,0.3922642590559642,0.6624603782401381,0.293007885991048,0.32906495620887466,0.9152572131236655,0.4485415540013161,0.2502051160744313,0.0640210839503298,0.828698315487847,0.8569762333620374,0.6787203754381711,0.58096126460361,0.7811253835277003,0.5415333059376167,0.7447099776242523,0.5568748180440556,0.12646610067345487,0.11066260949010498,0.1194248870402298,0.3190266245035801,0.853519980771564,0.9663762973228608,0.9759172311563565,0.11634477928074849,0.28607220733675354,0.6133626562479947,0.736718719531923,0.8392252168282182,0.09254793521760141,0.5977902948326512,0.3984934897942364,0.8320377465942008,0.9475924868890928,0.6923860100176126,0.5007675386770424,0.9537253446368261,0.5119729166288359,0.5459600553719554,0.04454392865130552,0.534429189569346,0.31408379459468205,0.02024691591256844,0.07212332209333905,0.8391866601401384,0.8198171929676379,0.7811739295779417,0.5863423199068333,0.3031853099387034
0.5499460206849197,0.1082183136554834,0.004122053984444984,0.7136346603491167,0.34980446734402815,0.7233003891216494,0.7043364557284714,0.0922136248884986,0.49158638650008435,0.8503557159414253,0.18118448486366,0.21913083719950022,0.058150861991096536,0.17127179237489554,0.690402136832446,0.8838294025289941,0.4835741713963363,0.5937694810655756,0.5319665053282976,0.8867128015766502,0.5502681340065975,0.9736351013775325,0.7904217233405799,0.968965778206157,0.07541753744305646,0.9480309971056377,0.28087997521774255,0.800218407736154,0.8190034489025638,0.8248176219955559,0.5598806624629115,0.7121873735088438,0.5561149031715833,0.3717500120536893,0.12671708214793265,0.4149424878170114,0.6495051253057456,0.22644720208523628,0.462765936095624,0.05905947428684699,0.2585477228074784,0.5254128602916887,0.12437756921914167,0.4429128323531738,0.8018545748040952,0.5086227307562886,0.3636450862897227,0.06929139914676685,0.5170603064315932,0.5647889261552909,0.4488578315022913,0.6702316057989826,0.5315498995207709,0.8818173927924436,0.45801682863491644,0.39149120269572657,0.20691042229492074,0.4780532852078213,0.32284079184509296,0.2823876556153374,0.22465557325373575,0.7743933627856271,0.7643608426125512,0.5962929331205166,0.8274897740107491,0.41962668146108006,0.7384927016507195,0.7818857665919814,0.623769967966959,0.8562069461601081,0.8330493671251329,0.7954936808347409,0.028736127161956504,0.7353264532497819,0.4100348438659892,0.830552029857481,0.8312140574841692,0.9833846301485092,0.10202882265860447,0.0133046329488552,0.5820306328787845,0.6164275080915688,0.6522163037401879,0.412156332903042,0.8790320793594648,0.650757200388957,0.035613448678929904,0.5539728505360294,0.20542798742319401,0.9630514768721528,0.0883216998395725,0.39642551108160673,0.3055233099159701,0.8731667151629842,0.5322253811919937,0.9816951421485689,0.7722360118071516,0.7908815066914008,0.02250947409370818,0.9931855640930525
0.46648861611938697,0.15817796779865145,0.2878483825942284,0.514565425616908,0.6436633134347469,0.16654548690463156,0.741807744241219,0.07661205413467653,0.1875006165495824,0.446998240641172,0.4788294732098235,0.733638569035857,0.09816447677418483,0.8255629305048207,0.03832132104591057,0.6808899552573815,0.8206778916053712,0.9645937997635755,0.3115203002351641,0.5423282928614153,0.4106966797109841,0.9528978085542629,0.42666155271924755,0.5064308461159406,0.7037835328791746,0.37387828372336585,0.06596881765567586,0.7274794553366413,0.9449183964655327,0.045709570035502134,0.33211014954979634,0.3501889396170529,0.7317443560680321,0.692296342280834,0.9922835667271463,0.5850754365100063,0.48743600402256526,0.8658274266511746,0.9751808151805218,0.07708590484509548,0.18140196011587928,0.6161015528728374,0.6031839698816848,0.9486906155361965,0.8061514342067082,0.6629288886047451,0.3703248636112112,0.7136282348468932,0.16372297177356843,0.42594107484246224,0.2835137019334376,0.3906292674650883,0.5666525160665465,0.22977635333913193,0.7419901401952278,0.7906243278805027,0.7906899880131305,0.9885534953081498,0.8440014081518247,0.9297768083593532,0.8990049274742518,0.8130244681310065,0.021610487341617746,0.7083400756983684,0.3597172787931454,0.9086926283952156,0.40731515831634935,0.7616523654092542,0.30350340723055935,0.4506792166133713,0.630209547315439,0.949920928919344,0.184404040859122,0.3658447400990308,0.2297525786121627,0.1435861987916166,0.8285644412868668,0.5475528044811059,0.23613255305905234,0.8086612752684045,0.45767016930380855,0.5103364652870378,0.7673372545585713,0.43899483815999885,0.8317811149292759,0.3631676239339433,0.4101462004442985,0.029538811215012895,0.8536482360979444,0.18119740656982963,0.336597508843109,0.3899802909028015,0.11772346593354,0.9182995490680701,0.13888901690734212,0.7080344263685125,0.777564789892293,0.5915136630469626,0.4828064844375144,0.8562229829664486
0.04180972679470685,0.810630192522619,0.2753295200968361,0.8222578832114382,0.2538027596504955,0.5713786689969681,0.7038331516288285,0.019187822216907846,0.2780316565927553,0.30179889293623274,0.7424639601150985,0.3616916356072728,0.005278871676890007,0.5514911089839437,0.7045956245784025,0.5299971860186624,0.6094694564097948,0.24061531845892115,0.5206458962398236,0.7021928341674089,0.7421892466606855,0.9738395591935507,0.5728338743238806,0.8765168295380118,0.4277397438084296,0.6961726875382589,0.4195156766778939,0.30689986886133824,0.27450477959975594,0.6128491348001627,0.30697352419693846,0.2643154288340467,0.08752333561887182,0.8088670439204799,0.6475756588323729,0.2484118736196208,0.25388064310229963,0.6556106390639507,0.8480287995630206,0.21929843108723157,0.5162169164835703,0.40653113380736217,0.21718195014981057,0.7100582434425302,0.7683056507634678,0.5820842783263341,0.9751233628004666,0.0987651023159637,0.12754156098527503,0.8738476928721588,0.19439098895611262,0.9235702525800875,0.8466365873764481,0.34501437007810143,0.5810173243447047,0.25323375401559856,0.5449583744070411,0.2219474236001222,0.9137898800227584,0.49790535758430565,0.43671462961819285,0.37758661517454994,0.732927318376948,0.8007986962089413,0.7869124735873388,0.49887721057025225,0.8417047371073686,0.9171101474743883,0.220913193049598,0.7124536175452116,0.10899293537346466,0.12155165547333568,0.1390192137892179,0.6343583199918381,0.5140195766111806,0.4637914540065359,0.9722038706683768,0.01640279456903382,0.7218183678503879,0.8505046017301706,0.9253319114561721,0.1492581862178204,0.3017394993244418,0.09799783388709282,0.7376960735450597,0.10613400721079402,0.093439232024905,0.45453541129362207,0.1199272208312232,0.9002659341272474,0.3154904899861022,0.3037850918477708,0.9990254898153705,0.09323169153972732,0.8499088459068512,0.5728578602976435,0.4751456361748928,0.10239061289643292,0.11215026038525866,0.13369666759229493
0.5716765839354765,0.8619868644850165,0.10161811745475069,0.38446094983419743,0.573235370614682,0.7910700369096098,0.3735257960663865,0.18901437051726122,0.40636492307055283,0.17780048993554887,0.20325392333534997,0.8861960447603197,0.080867981678173,0.7343494695545717,0.49436745132524385,0.8162987126220113,0.7667740425854034,0.5916070070492412,0.9905276182259504,0.20874776942452233,0.48522567942546757,0.7919899714730724,0.01000791315644467,0.23721778987459508,0.9972768454801632,0.9462017852992258,0.11803108343681834,0.05365322314279597,0.41847025633846924,0.9347053566753449,0.20607727948537935,0.9822750648959158,0.7305446739889958,0.2531540733965634,0.29726485551756243,0.6523103553871865,0.7952367873498892,0.5357067302320324,0.18456783377984942,0.7746725638086411,0.024559589595934517,0.7516929139721117,0.9411254905146883,0.295050588620583,0.31619011524449336,0.4930000795451611,0.36775971340599745,0.789638284603542,0.6884627596467006,0.6029955256264037,0.07599450591673795,0.7579170091292161,0.24474844525203965,0.855782119686573,0.5875476465326959,0.4574074399922916,0.3880408761815034,0.2746950904557707,0.6157351039136075,0.483802989390705,0.9528689466293468,0.27855480398526433,0.5581362079470438,0.9621031351177585,0.15090327402520676,0.659748943834158,0.34512435023988675,0.0056559733543246615,0.8175328237452504,0.059973564318279715,0.22059210132887386,0.3026237105646967,0.5334825741022463,0.9790095441737559,0.5681781301628179,0.08196064508458745,0.21125448000294322,0.022658792023420915,0.5989922708285318,0.08053816033062478,0.9196925735683945,0.13296786543692596,0.2970136425011979,0.14655055374553383,0.8871958063088429,0.5978499473769099,0.4811631831062815,0.4126219933194668,0.11830347345714698,0.9698124440064311,0.36313667541835615,0.7144879727996939,0.10664949371169175,0.3802074092452894,0.8593360811722951,0.9365579833748073,0.8983428028406201,0.6524080133178275,0.21067635238565263,0.8574186899410222
0.8943510156589765,0.23915044732720536,0.8163466775815066,0.2931733911949753,0.5369409664682936,0.0333301362171442,0.8071464026906207,0.9018194357506361,0.258372897727563,0.5619484407374291,0.07811608165758344,0.03495362716222472,0.11837519919660433,0.8612506899304004,0.9424230672776869,0.49744442285603574,0.024799792957332922,0.9135798877888871,0.8623053667511262,0.3789262625967237,0.19066417845761852,0.9508339079211956,0.524038703437745,0.20409145417170516,0.6349370124059905,0.9904007890089611,0.9937433725122062,0.5491880299329167,0.9604563867467824,0.642334335609995,0.2513565758069579,0.336498348157824,0.4325559007187628,0.5982655208607581,0.0011496664842252091,0.9403734519471787,0.6849114719054996,0.31063665584208056,0.8724823869908702,0.8786421810400064,0.6095483376042985,0.6735655101392192,0.5020412503492134,0.8844384200330985,0.9044655384694661,0.6739898595060617,0.2273154284771357,0.4190260330807337,0.03072149142525915,0.41206068133836526,0.07233510634422513,0.0701976916757222,0.7535815228505046,0.40295441138620425,0.9925372804569782,0.047761970816184496,0.9477092291310854,0.5866766508946419,0.8293041002841909,0.14753338942124006,0.43135348623736036,0.49556641897959675,0.6086877255211306,0.5650381512996329,0.4654658227107987,0.4467794184237023,0.3480657283745211,0.6448518402970472,0.688818678713061,0.09482028432807066,0.5406755185265432,0.5455563227218815,0.913812233653406,0.03904471698048517,0.24734303500326593,0.6595409016126107,0.03398206194613329,0.003121959966203458,0.7889496350846588,0.6819688924405769,0.3778820826538257,0.5978416893488214,0.8495857309267838,0.8875815726577748,0.061993211825887906,0.5282409655477533,0.33962541405137114,0.8775350873760304,0.6049876858610959,0.7408417440633402,0.06179934686991806,0.5765906531221748,0.4433590884550812,0.6067945275266838,0.5331610698850141,0.1496144890355734,0.38583699657306947,0.9497280381246574,0.24144523264856144,0.2944718161381561
0.43657475541278146,0.16638696908702255,0.14480029998558563,0.06027497477206056,0.8725373120265457,0.09522579232432682,0.8035040894953845,0.28971151746643975,0.5815009171367885,0.6090751540085939,0.07845234315303096,0.2504773141455593,0.6149629200705731,0.37422761417788586,0.3729752654092555,0.46605443101656274,0.4667470178317452,0.034858055343147454,0.5164680804711336,0.440910290492703,0.5866107481271868,0.6035425804594491,0.5236570722062982,0.15374107325164643,0.7676553765637387,0.8239971699309051,0.4170086859439658,0.3880022824644057,0.1803743332560397,0.26702986544447715,0.3494639487072544,0.7114430485140791,0.35272824305017914,0.4406178753793343,0.02927809772032952,0.5711171201248997,0.8237811332280828,0.753279869372836,0.09648843562999021,0.47038976756821305,0.024682138247950736,0.9788125636169159,0.6721932481619434,0.5900196958556415,0.17300181839914164,0.48416132579820925,0.9382646786283174,0.34624914514126814,0.8659749128974842,0.2923790781521086,0.025432969057477606,0.042993931449692435,0.649460422786735,0.603418299809127,0.7533354856844355,0.19691725089204226,0.8518790576796452,0.3403416051368776,0.47808213989691684,0.22546425919778623,0.7404635438284074,0.005207427177778556,0.09430727109994963,0.45387647774272344,0.970976191121848,0.13034851126615965,0.7474738312654741,0.05260788662929328,0.18878584719726776,0.16670906280068398,0.1656934266195399,0.2049071213199114,0.925358413338291,0.7087682365156525,0.9150589748968986,0.9148181303321987,0.7038749799731056,0.8177171322623079,0.7883472637718418,0.7254630911701453,0.08976108753347678,0.0778503348309354,0.7925518033133064,0.7513342353017135,0.7065077362086489,0.46002627541549745,0.3562611037418113,0.502580450678366,0.7784691680547149,0.5378650043840743,0.8257102665129971,0.9287526055112612,0.8896184395763111,0.1682343546456413,0.11085543321642644,0.921766061472914,0.6462763429724339,0.5475000355060806,0.11029566786537826,0.9130181909520274
0.31618042731184637,0.7243687325313274,0.4377747106397222,0.6882388541812681,0.24505387781746146,0.8473807767171627,0.6513525685182348,0.2097971004585213,0.3678583951157548,0.47905360303932554,0.9665559041265204,0.739341206190756,0.33638069963639783,0.05284169957393403,0.45101674700929706,0.5592638628718437,0.5600977291327086,0.735179908181478,0.945869876148793,0.2572151199164522,0.7944446353767824,0.5708826587346352,0.14247288283770876,0.23108528091943947,0.019070001376558454,0.8495532036199301,0.8731231542974929,0.850259713069343,0.8977972358868778,0.6574906213719379,0.9899490270504614,0.6213129724650098,0.1074404455698943,0.4969421363594172,0.692554886919946,0.28686698905204255,0.4574918699884363,0.6849755461115793,0.7979998233060706,0.3572377593706315,0.2131242386191512,0.2962756993438874,0.7475596218488471,0.37018326152049796,0.9804630193932855,0.3110528808274574,0.8930472911409314,0.3809383144245847,0.8662962566901555,0.8616076771710544,0.8599265743936098,0.8588471044486937,0.6681311696002085,0.026253684146817835,0.9510074197955982,0.28299552190950683,0.9152151276455794,0.8195218280184904,0.8186342292157271,0.3736663361393695,0.4415293837101806,0.39354305158936154,0.4780811037436973,0.6357994784700531,0.9656335514684451,0.44255740006507616,0.3517682379328888,0.3438130898237629,0.9461566752889504,0.8056474141145193,0.22114014661368564,0.4020761155955922,0.6404919708921794,0.4997522561283205,0.9983586776232599,0.25958585083207,0.9981474689100919,0.1607464158442451,0.7076135326214271,0.5701209124152545,0.5998387404731919,0.9930803802305307,0.18206927686582586,0.36325427899239493,0.746651851921231,0.296694514744436,0.3268944990590502,0.020979751542235747,0.7733870905344601,0.2866897471420853,0.17958557256739827,0.2863846402033753,0.8597383658192006,0.06743853603112726,0.7491959982195986,0.4762575835599616,0.17466300767632992,0.7502430992024716,0.057829839984067766,0.42886228039448915
